# Residuals   
# Time        	Ux            	Uy            	Uz            
0             	N/A
1.71175       	1.636602e-09	1.585037e-10	6.240498e-10
1.712         	1.336579e-09	1.329502e-10	5.161608e-10
1.71225       	2.866360e-09	2.660175e-10	1.067723e-09
1.7125        	1.948825e-09	1.849883e-10	7.253814e-10
1.71275       	2.154724e-09	2.109936e-10	8.108351e-10
1.713         	1.911866e-09	1.818490e-10	7.209532e-10
1.71325       	1.885962e-09	1.847386e-10	7.183812e-10
1.7135        	1.772705e-09	1.685085e-10	6.682895e-10
1.71375       	1.692578e-09	1.650169e-10	6.466755e-10
1.714         	1.614919e-09	1.549755e-10	6.122055e-10
1.71425       	1.320367e-09	1.298107e-10	5.061105e-10
1.7145        	2.809434e-09	2.612135e-10	1.048680e-09
1.71475       	1.915969e-09	1.817246e-10	7.125489e-10
1.715         	2.118216e-09	2.069159e-10	7.962335e-10
1.71525       	1.875204e-09	1.782672e-10	7.077682e-10
1.7155        	1.852441e-09	1.812322e-10	7.048644e-10
1.71575       	1.738391e-09	1.652674e-10	6.561339e-10
1.716         	1.662456e-09	1.622337e-10	6.348279e-10
1.71625       	1.359643e-09	1.364470e-10	5.257555e-10
1.7165        	2.896330e-09	2.673844e-10	1.079587e-09
1.71675       	1.976629e-09	1.885802e-10	7.338038e-10
1.717         	2.170046e-09	2.116481e-10	8.210557e-10
1.71725       	1.939592e-09	1.854377e-10	7.287589e-10
1.7175        	1.909771e-09	1.849851e-10	7.267329e-10
1.71775       	1.783422e-09	1.727055e-10	6.751519e-10
1.718         	1.721795e-09	1.653598e-10	6.538190e-10
1.71825       	1.622256e-09	1.586476e-10	6.201423e-10
1.7185        	1.323959e-09	1.332074e-10	5.129392e-10
1.71875       	2.851753e-09	2.619360e-10	1.060857e-09
1.719         	1.934528e-09	1.853968e-10	7.211925e-10
1.71925       	2.141970e-09	2.072088e-10	8.052342e-10
1.7195        	1.900254e-09	1.828287e-10	7.165864e-10
1.71975       	1.873222e-09	1.817164e-10	7.132862e-10
1.72          	1.761674e-09	1.698306e-10	6.640690e-10
1.72025       	1.680773e-09	1.622669e-10	6.420667e-10
1.7205        	1.603721e-09	1.555959e-10	6.083789e-10
1.72075       	1.310926e-09	1.305813e-10	5.029622e-10
1.721         	2.792972e-09	2.571696e-10	1.041804e-09
1.72125       	1.901029e-09	1.818467e-10	7.081688e-10
1.7215        	2.107383e-09	2.031840e-10	7.907760e-10
1.72175       	1.860782e-09	1.789072e-10	7.033959e-10
1.722         	1.843571e-09	1.785853e-10	7.001069e-10
1.72225       	1.724961e-09	1.662687e-10	6.520099e-10
1.7225        	1.653878e-09	1.598398e-10	6.304910e-10
1.72275       	1.353288e-09	1.342711e-10	5.221491e-10
1.723         	2.876243e-09	2.674188e-10	1.072751e-09
1.72325       	1.965760e-09	1.855295e-10	7.288988e-10
1.7235        	2.156321e-09	2.121134e-10	8.162132e-10
1.72375       	1.927531e-09	1.820776e-10	7.239855e-10
1.724         	1.898360e-09	1.854971e-10	7.225191e-10
1.72425       	1.772785e-09	1.698128e-10	6.707367e-10
1.7245        	1.710778e-09	1.660092e-10	6.498774e-10
1.72475       	1.612427e-09	1.561398e-10	6.158684e-10
1.725         	1.316200e-09	1.308716e-10	5.093628e-10
1.72525       	2.831850e-09	2.624136e-10	1.054002e-09
1.7255        	1.923721e-09	1.825787e-10	7.161888e-10
1.72575       	2.126461e-09	2.078758e-10	8.002299e-10
1.726         	1.889326e-09	1.796871e-10	7.118244e-10
1.72625       	1.859861e-09	1.819606e-10	7.089148e-10
1.7265        	1.752021e-09	1.665187e-10	6.598169e-10
1.72675       	1.669513e-09	1.625447e-10	6.381993e-10
1.727         	1.364632e-09	1.365678e-10	5.283730e-10
1.72725       	2.914224e-09	2.691120e-10	1.085952e-09
1.7275        	1.987630e-09	1.894570e-10	7.378082e-10
1.72775       	2.181581e-09	2.126102e-10	8.257383e-10
1.728         	1.952875e-09	1.864904e-10	7.328402e-10
1.72825       	1.918038e-09	1.854574e-10	7.307315e-10
1.7285        	1.796582e-09	1.737137e-10	6.789615e-10
1.72875       	1.728313e-09	1.659036e-10	6.574817e-10
1.729         	1.633945e-09	1.594894e-10	6.235574e-10
1.72925       	1.333827e-09	1.339003e-10	5.156868e-10
1.7295        	2.866600e-09	2.633861e-10	1.067025e-09
1.72975       	1.945878e-09	1.860817e-10	7.249899e-10
1.73          	2.154917e-09	2.085379e-10	8.099772e-10
1.73025       	1.909606e-09	1.833340e-10	7.203724e-10
1.7305        	1.885833e-09	1.828903e-10	7.174627e-10
1.73075       	1.769746e-09	1.702604e-10	6.675460e-10
1.731         	1.691856e-09	1.631755e-10	6.457407e-10
1.73125       	1.611715e-09	1.561019e-10	6.115472e-10
1.7315        	1.317113e-09	1.309223e-10	5.054915e-10
1.73175       	2.809019e-09	2.586268e-10	1.047796e-09
1.732         	1.912490e-09	1.826614e-10	7.119663e-10
1.73225       	2.117977e-09	2.042620e-10	7.952660e-10
1.7325        	1.872755e-09	1.797156e-10	7.071654e-10
1.73275       	1.852304e-09	1.793675e-10	7.039913e-10
1.733         	1.735867e-09	1.669465e-10	6.555016e-10
1.73325       	1.662211e-09	1.604614e-10	6.340034e-10
1.7335        	1.359864e-09	1.347170e-10	5.250298e-10
1.73375       	2.892842e-09	2.687696e-10	1.078748e-09
1.734         	1.977412e-09	1.864650e-10	7.330307e-10
1.73425       	2.167649e-09	2.130957e-10	8.206801e-10
1.7345        	1.939725e-09	1.830109e-10	7.281293e-10
1.73475       	1.907858e-09	1.862362e-10	7.264118e-10
1.735         	1.783743e-09	1.706336e-10	6.745446e-10
1.73525       	1.719542e-09	1.666139e-10	6.533511e-10
1.7355        	1.621821e-09	1.568809e-10	6.193194e-10
1.73575       	1.323883e-09	1.314489e-10	5.121890e-10
1.736         	2.848047e-09	2.636753e-10	1.059912e-09
1.73625       	1.934373e-09	1.835078e-10	7.202062e-10
1.7365        	2.138986e-09	2.088240e-10	8.046825e-10
1.73675       	1.899614e-09	1.805855e-10	7.157906e-10
1.737         	1.870773e-09	1.827538e-10	7.128441e-10
1.73725       	1.761647e-09	1.673718e-10	6.634683e-10
1.7375        	1.678953e-09	1.632105e-10	6.417021e-10
1.73775       	1.603913e-09	1.537866e-10	6.077169e-10
1.738         	1.311428e-09	1.287743e-10	5.023478e-10
1.73825       	2.789770e-09	2.588786e-10	1.041029e-09
1.7385        	1.901355e-09	1.801401e-10	7.073460e-10
1.73875       	2.104676e-09	2.050224e-10	7.903144e-10
1.739         	1.860080e-09	1.767028e-10	7.026017e-10
1.73925       	1.841111e-09	1.796245e-10	6.996405e-10
1.7395        	1.724439e-09	1.638691e-10	6.513298e-10
1.73975       	1.651733e-09	1.607166e-10	6.300729e-10
1.74          	1.350966e-09	1.350953e-10	5.217400e-10
1.74025       	2.875711e-09	2.652973e-10	1.071877e-09
1.7405        	1.962467e-09	1.867849e-10	7.283341e-10
1.74075       	2.155405e-09	2.099587e-10	8.151330e-10
1.741         	1.924784e-09	1.836127e-10	7.232938e-10
1.74125       	1.897209e-09	1.834822e-10	7.214465e-10
1.7415        	1.769841e-09	1.710360e-10	6.700467e-10
1.74175       	1.710117e-09	1.640164e-10	6.490157e-10
1.742         	1.610173e-09	1.571321e-10	6.154264e-10
1.74225       	1.313842e-09	1.318502e-10	5.089450e-10
1.7425        	2.831645e-09	2.599862e-10	1.053242e-09
1.74275       	1.921203e-09	1.836438e-10	7.158539e-10
1.743         	2.126256e-09	2.056298e-10	7.993531e-10
1.74325       	1.887233e-09	1.810853e-10	7.113165e-10
1.7435        	1.859287e-09	1.802493e-10	7.080081e-10
1.74375       	1.749501e-09	1.681448e-10	6.591685e-10
1.744         	1.668463e-09	1.608483e-10	6.372779e-10
1.74425       	1.363971e-09	1.349163e-10	5.275330e-10
1.7445        	2.911140e-09	2.704121e-10	1.085200e-09
1.74475       	1.988030e-09	1.875387e-10	7.370365e-10
1.745         	2.179754e-09	2.140813e-10	8.254957e-10
1.74525       	1.952897e-09	1.842394e-10	7.322583e-10
1.7455        	1.916897e-09	1.867397e-10	7.305682e-10
1.74575       	1.796860e-09	1.717756e-10	6.784073e-10
1.746         	1.726734e-09	1.671233e-10	6.571425e-10
1.74625       	1.633411e-09	1.578380e-10	6.227389e-10
1.7465        	1.333619e-09	1.322583e-10	5.149370e-10
1.74675       	2.863322e-09	2.650129e-10	1.066181e-09
1.747         	1.945347e-09	1.842913e-10	7.239632e-10
1.74725       	2.152294e-09	2.100744e-10	8.094811e-10
1.7475        	1.908560e-09	1.812340e-10	7.195426e-10
1.74775       	1.883767e-09	1.839049e-10	7.171019e-10
1.748         	1.769501e-09	1.679313e-10	6.669472e-10
1.74825       	1.690385e-09	1.641190e-10	6.454857e-10
1.7485        	1.611786e-09	1.543506e-10	6.109122e-10
1.74875       	1.317459e-09	1.291591e-10	5.048989e-10
1.749         	2.806302e-09	2.602329e-10	1.047144e-09
1.74925       	1.912555e-09	1.810281e-10	7.111442e-10
1.7495        	2.115693e-09	2.059830e-10	7.948978e-10
1.74975       	1.871988e-09	1.776235e-10	7.063757e-10
1.75          	1.850257e-09	1.803859e-10	7.036195e-10
1.75025       	1.735307e-09	1.646852e-10	6.548211e-10
1.7505        	1.660438e-09	1.613528e-10	6.336769e-10
1.75075       	1.357935e-09	1.355682e-10	5.247149e-10
1.751         	2.892132e-09	2.668058e-10	1.077856e-09
1.75125       	1.974588e-09	1.876659e-10	7.325746e-10
1.7515        	2.166594e-09	2.111041e-10	8.196035e-10
1.75175       	1.937339e-09	1.845012e-10	7.275380e-10
1.752         	1.906574e-09	1.843437e-10	7.253613e-10
1.75225       	1.781211e-09	1.718286e-10	6.739629e-10
1.7525        	1.718746e-09	1.647360e-10	6.524932e-10
1.75275       	1.619989e-09	1.578347e-10	6.189781e-10
1.753         	1.321957e-09	1.324018e-10	5.118772e-10
1.75325       	2.847674e-09	2.614212e-10	1.059146e-09
1.7535        	1.932317e-09	1.845368e-10	7.199696e-10
1.75375       	2.138624e-09	2.067248e-10	8.038167e-10
1.754         	1.897894e-09	1.819172e-10	7.153813e-10
1.75425       	1.870048e-09	1.811242e-10	7.119393e-10
1.7545        	1.759456e-09	1.689167e-10	6.629071e-10
1.75475       	1.677769e-09	1.615898e-10	6.407683e-10
1.755         	1.601688e-09	1.547560e-10	6.072563e-10
1.75525       	1.309166e-09	1.297488e-10	5.019389e-10
1.7555        	2.788964e-09	2.566504e-10	1.040129e-09
1.75575       	1.899001e-09	1.810042e-10	7.069808e-10
1.756         	2.104111e-09	2.027196e-10	7.893892e-10
1.75625       	1.858425e-09	1.780032e-10	7.022103e-10
1.7565        	1.840483e-09	1.779951e-10	6.987765e-10
1.75675       	1.722610e-09	1.653745e-10	6.508541e-10
1.757         	1.650962e-09	1.591792e-10	6.292032e-10
1.75725       	1.350587e-09	1.335870e-10	5.209493e-10
1.7575        	2.873049e-09	2.665191e-10	1.071231e-09
1.75775       	1.962542e-09	1.849708e-10	7.275162e-10
1.758         	2.153728e-09	2.112792e-10	8.149136e-10
1.75825       	1.924406e-09	1.815700e-10	7.226426e-10
1.7585        	1.895976e-09	1.846596e-10	7.213045e-10
1.75875       	1.769743e-09	1.692993e-10	6.694396e-10
1.759         	1.708653e-09	1.651442e-10	6.487446e-10
1.75925       	1.609505e-09	1.555810e-10	6.146252e-10
1.7595        	1.313500e-09	1.302993e-10	5.082091e-10
1.75975       	2.828825e-09	2.614822e-10	1.052533e-09
1.76          	1.920557e-09	1.819703e-10	7.148476e-10
1.76025       	2.124009e-09	2.070262e-10	7.989583e-10
1.7605        	1.886268e-09	1.791645e-10	7.104894e-10
1.76075       	1.857578e-09	1.811872e-10	7.077204e-10
1.761         	1.749113e-09	1.660328e-10	6.585418e-10
1.76125       	1.667300e-09	1.617236e-10	6.370793e-10
1.7615        	1.362719e-09	1.357491e-10	5.273631e-10
1.76175       	2.910258e-09	2.685952e-10	1.084283e-09
1.762         	1.985515e-09	1.886065e-10	7.366320e-10
1.76225       	2.178348e-09	2.121378e-10	8.243489e-10
1.7625        	1.950640e-09	1.856175e-10	7.316796e-10
1.76275       	1.915084e-09	1.849037e-10	7.294247e-10
1.763         	1.794454e-09	1.728965e-10	6.778356e-10
1.76325       	1.725449e-09	1.653601e-10	6.562189e-10
1.7635        	1.631757e-09	1.587264e-10	6.224492e-10
1.76375       	1.331921e-09	1.331510e-10	5.146786e-10
1.764         	2.862674e-09	2.629256e-10	1.065373e-09
1.76425       	1.943610e-09	1.852725e-10	7.238021e-10
1.7645        	2.151742e-09	2.081113e-10	8.086135e-10
1.76475       	1.907189e-09	1.824802e-10	7.192017e-10
1.765         	1.882909e-09	1.823649e-10	7.161779e-10
1.76525       	1.767515e-09	1.694100e-10	6.664305e-10
1.7655        	1.689079e-09	1.625763e-10	6.445146e-10
1.76575       	1.609657e-09	1.553140e-10	6.104762e-10
1.766         	1.315333e-09	1.301466e-10	5.045157e-10
1.76625       	2.805185e-09	2.581576e-10	1.046188e-09
1.7665        	1.910409e-09	1.818675e-10	7.108110e-10
1.76675       	2.114862e-09	2.038481e-10	7.939359e-10
1.767         	1.870458e-09	1.788676e-10	7.060122e-10
1.76725       	1.849423e-09	1.788489e-10	7.027244e-10
1.7675        	1.733602e-09	1.661133e-10	6.543900e-10
1.76775       	1.659476e-09	1.598828e-10	6.327901e-10
1.768         	1.357346e-09	1.341196e-10	5.239107e-10
1.76825       	2.889627e-09	2.679223e-10	1.077251e-09
1.7685        	1.974390e-09	1.859682e-10	7.317272e-10
1.76875       	2.165049e-09	2.123139e-10	8.194076e-10
1.769         	1.936777e-09	1.825689e-10	7.268544e-10
1.76925       	1.905446e-09	1.854506e-10	7.252304e-10
1.7695        	1.780872e-09	1.701793e-10	6.733151e-10
1.76975       	1.717413e-09	1.658039e-10	6.522503e-10
1.77          	1.619104e-09	1.563824e-10	6.181451e-10
1.77025       	1.321406e-09	1.309450e-10	5.111063e-10
1.7705        	2.845003e-09	2.627978e-10	1.058459e-09
1.77075       	1.931431e-09	1.829591e-10	7.189408e-10
1.771         	2.136552e-09	2.080287e-10	8.034428e-10
1.77125       	1.896710e-09	1.801195e-10	7.145332e-10
1.7715        	1.868480e-09	1.820236e-10	7.116835e-10
1.77175       	1.758878e-09	1.669437e-10	6.622596e-10
1.772         	1.676747e-09	1.624430e-10	6.406078e-10
1.77225       	1.601294e-09	1.533084e-10	6.065666e-10
1.7725        	1.309053e-09	1.282962e-10	5.012933e-10
1.77275       	2.786667e-09	2.580161e-10	1.039583e-09
1.773         	1.898486e-09	1.795866e-10	7.061046e-10
1.77325       	2.102238e-09	2.042173e-10	7.890915e-10
1.7735        	1.857223e-09	1.762155e-10	7.013740e-10
1.77375       	1.838905e-09	1.788903e-10	6.985076e-10
1.774         	1.721711e-09	1.634386e-10	6.501534e-10
1.77425       	1.649715e-09	1.599704e-10	6.290049e-10
1.7745        	1.349268e-09	1.343478e-10	5.207780e-10
1.77475       	2.871948e-09	2.648335e-10	1.070311e-09
1.775         	1.960377e-09	1.859922e-10	7.271990e-10
1.77525       	2.152380e-09	2.095361e-10	8.138387e-10
1.7755        	1.922550e-09	1.828154e-10	7.221630e-10
1.77575       	1.894486e-09	1.829941e-10	7.202355e-10
1.776         	1.767684e-09	1.702967e-10	6.689582e-10
1.77625       	1.707511e-09	1.635362e-10	6.478548e-10
1.7765        	1.607983e-09	1.564314e-10	6.143644e-10
1.77675       	1.311923e-09	1.311615e-10	5.079791e-10
1.777         	2.827957e-09	2.595677e-10	1.051697e-09
1.77725       	1.918952e-09	1.828909e-10	7.147060e-10
1.7775        	2.123262e-09	2.052453e-10	7.980839e-10
1.77775       	1.884944e-09	1.802983e-10	7.101862e-10
1.778         	1.856564e-09	1.797891e-10	7.068114e-10
1.77825       	1.747402e-09	1.673675e-10	6.581027e-10
1.7785        	1.665878e-09	1.603227e-10	6.361518e-10
1.77875       	1.361618e-09	1.343693e-10	5.265005e-10
1.779         	2.907978e-09	2.696180e-10	1.083721e-09
1.77925       	1.985135e-09	1.870856e-10	7.358017e-10
1.7795        	2.177153e-09	2.133456e-10	8.242356e-10
1.77975       	1.950068e-09	1.838377e-10	7.310449e-10
1.78          	1.914410e-09	1.860007e-10	7.294009e-10
1.78025       	1.794133e-09	1.713651e-10	6.772434e-10
1.7805        	1.724533e-09	1.663672e-10	6.560580e-10
1.78075       	1.630869e-09	1.573826e-10	6.216355e-10
1.781         	1.331323e-09	1.318060e-10	5.139288e-10
1.78125       	2.860263e-09	2.641888e-10	1.064744e-09
1.7815        	1.942580e-09	1.837949e-10	7.227705e-10
1.78175       	2.149911e-09	2.093333e-10	8.082708e-10
1.782         	1.905779e-09	1.808078e-10	7.183556e-10
1.78225       	1.881512e-09	1.832250e-10	7.159597e-10
1.7825        	1.766820e-09	1.675514e-10	6.658026e-10
1.78275       	1.688226e-09	1.634081e-10	6.444087e-10
1.783         	1.609254e-09	1.539283e-10	6.098239e-10
1.78325       	1.315173e-09	1.287496e-10	5.039105e-10
1.7835        	2.803199e-09	2.594221e-10	1.045714e-09
1.78375       	1.909840e-09	1.805278e-10	7.099671e-10
1.784         	2.113271e-09	2.052332e-10	7.937004e-10
1.78425       	1.869261e-09	1.771810e-10	7.052175e-10
1.7845        	1.848037e-09	1.797028e-10	7.025052e-10
1.78475       	1.732688e-09	1.642965e-10	6.537083e-10
1.785         	1.658408e-09	1.606602e-10	6.326250e-10
1.78525       	1.356233e-09	1.348789e-10	5.237685e-10
1.7855        	2.888460e-09	2.663716e-10	1.076351e-09
1.78575       	1.972482e-09	1.869204e-10	7.314567e-10
1.786         	2.163672e-09	2.107099e-10	8.183720e-10
1.78625       	1.935144e-09	1.837551e-10	7.264299e-10
1.7865        	1.903940e-09	1.839020e-10	7.242098e-10
1.78675       	1.779113e-09	1.711394e-10	6.728966e-10
1.787         	1.716253e-09	1.643004e-10	6.513964e-10
1.78725       	1.617867e-09	1.571895e-10	6.179396e-10
1.7875        	1.320117e-09	1.317706e-10	5.109326e-10
1.78775       	2.844071e-09	2.610304e-10	1.057660e-09
1.788         	1.930063e-09	1.838289e-10	7.188426e-10
1.78825       	2.135720e-09	2.063664e-10	8.026036e-10
1.7885        	1.895622e-09	1.811798e-10	7.142688e-10
1.78875       	1.867430e-09	1.807070e-10	7.108008e-10
1.789         	1.757395e-09	1.681945e-10	6.618617e-10
1.78925       	1.675298e-09	1.611108e-10	6.397046e-10
1.7895        	1.599760e-09	1.541010e-10	6.062546e-10
1.78975       	1.307544e-09	1.291102e-10	5.010311e-10
1.79          	2.785400e-09	2.562518e-10	1.038679e-09
1.79025       	1.896880e-09	1.803230e-10	7.058796e-10
1.7905        	2.101248e-09	2.023813e-10	7.881956e-10
1.79075       	1.856190e-09	1.772806e-10	7.011096e-10
1.791         	1.837930e-09	1.775824e-10	6.976552e-10
1.79125       	1.720484e-09	1.646648e-10	6.498101e-10
1.7915        	1.648563e-09	1.587054e-10	6.281531e-10
1.79175       	1.348424e-09	1.331065e-10	5.199915e-10
1.792         	2.869922e-09	2.657829e-10	1.069789e-09
1.79225       	1.959827e-09	1.845593e-10	7.263670e-10
1.7925        	2.151238e-09	2.106106e-10	8.137015e-10
1.79275       	1.921713e-09	1.812003e-10	7.215121e-10
1.793         	1.893678e-09	1.839851e-10	7.201849e-10
1.79325       	1.767114e-09	1.689253e-10	6.683549e-10
1.7935        	1.706621e-09	1.644517e-10	6.477031e-10
1.79375       	1.607038e-09	1.551788e-10	6.135957e-10
1.794         	1.311268e-09	1.299044e-10	5.072772e-10
1.79425       	2.825859e-09	2.607181e-10	1.051134e-09
1.7945        	1.917926e-09	1.815259e-10	7.137306e-10
1.79475       	2.121690e-09	2.063532e-10	7.977869e-10
1.795         	1.883632e-09	1.787744e-10	7.093830e-10
1.79525       	1.855378e-09	1.805725e-10	7.066198e-10
1.7955        	1.746582e-09	1.656847e-10	6.574750e-10
1.79575       	1.665197e-09	1.610795e-10	6.360397e-10
1.796         	1.360924e-09	1.351125e-10	5.264258e-10
1.79625       	2.906666e-09	2.681888e-10	1.082831e-09
1.7965        	1.983388e-09	1.879130e-10	7.355365e-10
1.79675       	2.175518e-09	2.117747e-10	8.231715e-10
1.797         	1.948523e-09	1.849242e-10	7.306051e-10
1.79725       	1.912527e-09	1.844991e-10	7.283292e-10
1.7975        	1.792470e-09	1.722599e-10	6.767991e-10
1.79775       	1.723031e-09	1.649583e-10	6.551775e-10
1.798         	1.629773e-09	1.581329e-10	6.214366e-10
1.79825       	1.330244e-09	1.325746e-10	5.137603e-10
1.7985        	2.859114e-09	2.625566e-10	1.063937e-09
1.79875       	1.941377e-09	1.846101e-10	7.226964e-10
1.799         	2.148901e-09	2.077765e-10	8.074441e-10
1.79925       	1.904922e-09	1.817910e-10	7.181104e-10
1.7995        	1.880360e-09	1.819792e-10	7.150890e-10
1.79975       	1.765478e-09	1.687343e-10	6.654056e-10
1.8           	1.686705e-09	1.621349e-10	6.435021e-10
1.80025       	1.607805e-09	1.547050e-10	6.094993e-10
1.8005        	1.313782e-09	1.295555e-10	5.036354e-10
1.80075       	2.801684e-09	2.577804e-10	1.044785e-09
1.801         	1.908336e-09	1.812310e-10	7.097377e-10
1.80125       	2.112047e-09	2.035309e-10	7.927864e-10
1.8015        	1.868293e-09	1.781918e-10	7.049371e-10
1.80175       	1.846896e-09	1.784716e-10	7.016484e-10
1.802         	1.731562e-09	1.654512e-10	6.533695e-10
1.80225       	1.657139e-09	1.594511e-10	6.317876e-10
1.8025        	1.355263e-09	1.336879e-10	5.230032e-10
1.80275       	2.886548e-09	2.672323e-10	1.075830e-09
1.803         	1.971748e-09	1.855842e-10	7.306331e-10
1.80325       	2.162606e-09	2.116921e-10	8.182216e-10
1.8035        	1.934139e-09	1.822346e-10	7.257686e-10
1.80375       	1.903200e-09	1.848254e-10	7.241367e-10
1.804         	1.778319e-09	1.698337e-10	6.722747e-10
1.80425       	1.715433e-09	1.651604e-10	6.512317e-10
1.8045        	1.616709e-09	1.560106e-10	6.171639e-10
1.80475       	1.319253e-09	1.305881e-10	5.102184e-10
1.805         	2.842072e-09	2.620779e-10	1.057081e-09
1.80525       	1.928856e-09	1.825509e-10	7.178698e-10
1.8055        	2.134281e-09	2.073990e-10	8.022960e-10
1.80575       	1.894144e-09	1.797564e-10	7.134687e-10
1.806         	1.866357e-09	1.814522e-10	7.106137e-10
1.80625       	1.756409e-09	1.666263e-10	6.612349e-10
1.8065        	1.674712e-09	1.618446e-10	6.395971e-10
1.80675       	1.598961e-09	1.529540e-10	6.055987e-10
1.807         	1.306959e-09	1.279581e-10	5.004235e-10
1.80725       	2.783705e-09	2.573072e-10	1.038217e-09
1.8075        	1.895964e-09	1.791711e-10	7.050445e-10
1.80775       	2.099984e-09	2.035693e-10	7.879632e-10
1.808         	1.854708e-09	1.758413e-10	7.003346e-10
1.80825       	1.836878e-09	1.783160e-10	6.974686e-10
1.8085        	1.719266e-09	1.631159e-10	6.491526e-10
1.80875       	1.647826e-09	1.593920e-10	6.280211e-10
1.809         	1.347699e-09	1.337818e-10	5.198959e-10
1.80925       	2.868430e-09	2.644529e-10	1.068918e-09
1.8095        	1.958343e-09	1.853534e-10	7.261421e-10
1.80975       	2.149631e-09	2.091989e-10	8.127153e-10
1.81          	1.920480e-09	1.821816e-10	7.211221e-10
1.81025       	1.892020e-09	1.826234e-10	7.191969e-10
1.8105        	1.765735e-09	1.697194e-10	6.679579e-10
1.81075       	1.705214e-09	1.631710e-10	6.468716e-10
1.811         	1.606067e-09	1.558919e-10	6.133937e-10
1.81125       	1.310298e-09	1.306384e-10	5.071048e-10
1.8115        	2.824532e-09	2.592236e-10	1.050325e-09
1.81175       	1.916835e-09	1.822851e-10	7.136479e-10
1.812         	2.120522e-09	2.049335e-10	7.969729e-10
1.81225       	1.882824e-09	1.796676e-10	7.091431e-10
1.8125        	1.854076e-09	1.794360e-10	7.057788e-10
1.81275       	1.745481e-09	1.667478e-10	6.571235e-10
1.813         	1.663592e-09	1.599243e-10	6.351943e-10
1.81325       	1.359597e-09	1.339738e-10	5.256420e-10
1.8135        	2.904970e-09	2.689700e-10	1.082328e-09
1.81375       	1.982533e-09	1.867241e-10	7.347411e-10
1.814         	2.174743e-09	2.127587e-10	8.230667e-10
1.81425       	1.947503e-09	1.835376e-10	7.299900e-10
1.8145        	1.912156e-09	1.854166e-10	7.283266e-10
1.81475       	1.791669e-09	1.710475e-10	6.762381e-10
1.815         	1.722533e-09	1.657694e-10	6.550637e-10
1.81525       	1.628572e-09	1.570358e-10	6.206966e-10
1.8155        	1.329276e-09	1.314743e-10	5.130812e-10
1.81575       	2.857335e-09	2.635118e-10	1.063391e-09
1.816         	1.940065e-09	1.834155e-10	7.217379e-10
1.81625       	2.147673e-09	2.087431e-10	8.071525e-10
1.8165        	1.903280e-09	1.804706e-10	7.173235e-10
1.81675       	1.879465e-09	1.826919e-10	7.149159e-10
1.817         	1.764399e-09	1.672668e-10	6.648102e-10
1.81725       	1.686262e-09	1.628532e-10	6.434255e-10
1.8175        	1.606971e-09	1.536083e-10	6.088928e-10
1.81775       	1.313139e-09	1.284473e-10	5.030759e-10
1.818         	2.800245e-09	2.587562e-10	1.044371e-09
1.81825       	1.907374e-09	1.801454e-10	7.089450e-10
1.8185        	2.111013e-09	2.046274e-10	7.925975e-10
1.81875       	1.866834e-09	1.768383e-10	7.042098e-10
1.819         	1.846024e-09	1.791684e-10	7.014907e-10
1.81925       	1.730334e-09	1.640030e-10	6.527416e-10
1.8195        	1.656544e-09	1.601243e-10	6.316702e-10
1.81975       	1.354687e-09	1.343586e-10	5.229151e-10
1.82          	2.885007e-09	2.660064e-10	1.074987e-09
1.82025       	1.970471e-09	1.863261e-10	7.304238e-10
1.8205        	2.160976e-09	2.103890e-10	8.172764e-10
1.82075       	1.933100e-09	1.831616e-10	7.254163e-10
1.821         	1.901519e-09	1.835558e-10	7.232012e-10
1.82125       	1.777189e-09	1.705982e-10	6.719247e-10
1.8215        	1.714013e-09	1.639634e-10	6.504448e-10
1.82175       	1.615982e-09	1.566877e-10	6.169989e-10
1.822         	1.318538e-09	1.312873e-10	5.100887e-10
1.82225       	2.840705e-09	2.607030e-10	1.056316e-09
1.8225        	1.927967e-09	1.832683e-10	7.178079e-10
1.82275       	2.133054e-09	2.060759e-10	8.015243e-10
1.823         	1.893506e-09	1.805957e-10	7.132539e-10
1.82325       	1.865006e-09	1.803774e-10	7.098007e-10
1.8235        	1.755476e-09	1.676178e-10	6.609107e-10
1.82375       	1.673088e-09	1.607449e-10	6.387782e-10
1.824         	1.598022e-09	1.535931e-10	6.053469e-10
1.82425       	1.306112e-09	1.286216e-10	5.002227e-10
1.8245        	2.782080e-09	2.559199e-10	1.037363e-09
1.82475       	1.894896e-09	1.797852e-10	7.048726e-10
1.825         	2.098626e-09	2.021100e-10	7.871340e-10
1.82525       	1.854091e-09	1.767076e-10	7.001082e-10
1.8255        	1.835564e-09	1.772590e-10	6.966697e-10
1.82575       	1.718512e-09	1.640997e-10	6.488625e-10
1.826         	1.646414e-09	1.583481e-10	6.272382e-10
1.82625       	1.346552e-09	1.327542e-10	5.191728e-10
1.8265        	2.866919e-09	2.651769e-10	1.068440e-09
1.82675       	1.957367e-09	1.842292e-10	7.253642e-10
1.827         	2.148896e-09	2.100720e-10	8.125855e-10
1.82725       	1.919274e-09	1.809237e-10	7.205118e-10
1.8275        	1.891554e-09	1.834531e-10	7.191617e-10
1.82775       	1.764749e-09	1.686330e-10	6.673998e-10
1.828         	1.704724e-09	1.639092e-10	6.467571e-10
1.82825       	1.604820e-09	1.548691e-10	6.126988e-10
1.8285        	1.309292e-09	1.296130e-10	5.064755e-10
1.82875       	2.822971e-09	2.600902e-10	1.049825e-09
